# ABAQUS Dynamic Analysis - Stress History
# ODB: tree_H6m_DBH20cm.odb
# f1=0.7591 Hz  U1_tip_max=0.0000 m  U2_tip_max=0.0000 m
# sigma_max_SM2=18.395 MPa  sigma_max_Mres=19.368 MPa
# DAF_SM2=1.022  DAF_Mres=1.076
time_s,SM1_Nm,SM2_Nm,Mres_Nm,sigma_bending_MPa
13.4500,-828.2449,-4979.6270,5048.0367,3.719537
13.5000,-2604.2375,-2998.2573,3971.3474,2.926202
13.5500,-4322.0771,-532.5688,4354.7653,3.208715
13.6000,-5858.6030,2212.8235,6262.5727,4.614442
13.6500,-7165.1904,5113.1772,8802.5301,6.485954
13.7000,-8209.1377,7996.4468,11460.0656,8.444102
13.7500,-8882.3281,10597.7178,13827.7755,10.188698
13.8000,-9067.2090,12789.5107,15677.5592,11.551672
13.8500,-8739.2314,14609.0879,17023.5019,12.543400
13.9000,-7944.6274,16016.1729,17878.3360,13.173266
13.9500,-6711.6240,16823.1230,18112.5196,13.345820
14.0000,-5076.7397,16961.6016,17705.0618,13.045593
14.0500,-3149.5764,16592.0918,16888.3789,12.443838
14.1000,-1060.1265,15841.9824,15877.4140,11.698930
14.1500,1081.4729,14709.7041,14749.4060,10.867782
14.2000,3154.3025,13195.7549,13567.5190,9.996934
14.2500,5038.9360,11362.4678,12429.6641,9.158530
14.3000,6647.7983,9316.2129,11444.8698,8.432906
14.3500,7910.7920,7115.9556,10640.3691,7.840127
14.4000,8758.5410,4812.8149,9993.7595,7.363686
14.4500,9135.1191,2568.2793,9489.2813,6.991972
14.5000,9016.2549,531.5934,9031.9125,6.654970
14.5500,8432.9629,-1186.1560,8515.9749,6.274813
14.6000,7457.4702,-2414.7393,7838.6751,5.775759
14.6500,6098.3535,-3055.8760,6821.1651,5.026028
14.7000,4328.7271,-3145.2136,5350.7239,3.942566
14.7500,2256.6248,-2749.6782,3557.1176,2.620985
14.8000,55.2297,-1880.1411,1880.9521,1.385939
14.8500,-2197.5984,-517.1175,2257.6202,1.663479
14.9000,-4416.0635,1245.4297,4588.3234,3.380807
14.9500,-6413.9644,3246.8342,7188.9409,5.297016
15.0000,-8044.1519,5380.9624,9677.9717,7.131005
15.0500,-9287.3838,7536.3198,11960.4186,8.812777
15.1000,-10125.1328,9566.4199,13929.6340,10.263751
15.1500,-10464.7266,11363.2881,15447.8095,11.382385
15.2000,-10267.1963,12854.7900,16451.7764,12.122137
15.2500,-9566.2646,13918.8701,16889.2973,12.444515
15.3000,-8406.8799,14439.0264,16708.1151,12.311014
15.3500,-6866.5249,14408.2344,15960.7764,11.760354
15.4000,-5028.7876,13883.0439,14765.7582,10.879831
15.4500,-2990.0195,12929.5059,13270.7324,9.778253
15.5000,-840.5183,11598.1455,11628.5618,8.568255
15.5500,1356.9254,9882.3799,9975.1029,7.349940
15.6000,3504.4004,7807.5044,8557.9172,6.305717
15.6500,5496.1035,5552.5923,7812.7098,5.756627
15.7000,7220.0381,3341.3237,7955.7146,5.861997
15.7500,8534.3457,1300.5076,8632.8661,6.360941
15.8000,9329.8242,-494.1447,9342.9010,6.884115
15.8500,9584.8135,-1936.3868,9778.4581,7.205046
15.9000,9354.3418,-2934.9949,9803.9740,7.223847
15.9500,8672.0566,-3449.8284,9333.0532,6.876859
16.0000,7562.5830,-3403.5769,8293.1898,6.110658
16.0500,6125.4458,-2736.3552,6708.8543,4.943275
16.1000,4476.1289,-1519.6403,4727.0537,3.483028
16.1500,2674.5920,168.5003,2679.8946,1.974623
16.2000,755.9595,2315.2324,2435.5238,1.794563
16.2500,-1181.7090,4799.0571,4942.4068,3.641706
16.3000,-2993.8242,7357.2773,7943.0796,5.852687
16.3500,-4602.8501,9796.2734,10823.7333,7.975235
16.4000,-5973.8682,12000.0898,13404.8222,9.877054
16.4500,-6992.8945,13778.5742,15451.5268,11.385124
16.5000,-7544.1182,14961.7686,16756.1403,12.346401
16.5500,-7661.9829,15514.2041,17303.0781,12.749400
16.6000,-7390.2759,15478.4072,17152.1797,12.638214
16.6500,-6651.3188,14906.7070,16323.2949,12.027468
16.7000,-5443.5513,13788.0693,14823.7346,10.922549
16.7500,-3909.1931,12085.0215,12701.5564,9.358868
16.8000,-2162.1702,9841.9121,10076.6172,7.424738
16.8500,-299.1084,7192.5425,7198.7591,5.304250
16.9000,1530.8016,4348.6792,4610.2456,3.396960
16.9500,3208.6050,1541.9218,3559.8692,2.623013
17.0000,4686.0581,-1076.8264,4808.1905,3.542811
17.0500,5921.0840,-3354.6455,6805.3569,5.014380
17.1000,6842.3838,-5022.7192,8487.9871,6.254190
17.1500,7380.9805,-5950.2056,9480.7077,6.985655
17.2000,7500.5171,-6275.3950,9779.4856,7.205803
17.2500,7200.8364,-6004.2446,9375.6599,6.908253
17.3000,6493.3442,-4988.9443,8188.5948,6.033590
17.3500,5386.9595,-3296.5674,6315.5909,4.653507
17.4000,3913.4905,-1131.7278,4073.8453,3.001725
17.4500,2162.2864,1355.4712,2552.0158,1.880398
17.5000,274.4523,4026.1741,4035.5175,2.973484
17.5500,-1641.5519,6667.5410,6866.6437,5.059538
17.6000,-3518.4985,9079.9160,9737.7978,7.175086
17.6500,-5260.1875,11234.3604,12404.8549,9.140250
17.7000,-6772.4429,13092.3311,14740.2549,10.861039
17.7500,-7953.9038,14444.1338,16489.3174,12.149798
17.8000,-8663.5479,15164.3252,17464.6449,12.868447
17.8500,-8843.1074,15341.9648,17708.0895,13.047824
17.9000,-8533.8564,15043.0527,17295.0901,12.743514
17.9500,-7766.1978,14179.7920,16167.2610,11.912498
18.0000,-6588.5005,12730.9424,14334.7561,10.562256
18.0500,-5096.1626,10874.4121,12009.3177,8.848807
18.1000,-3380.0259,8790.8750,9418.2832,6.939659
18.1500,-1518.0730,6588.6660,6761.2917,4.981912
18.2000,397.3263,4358.0762,4376.1508,3.224472
18.2500,2254.1309,2170.4863,3129.2358,2.305710
18.3000,3939.7058,154.9334,3942.7511,2.905131
18.3500,5347.0137,-1497.3917,5552.7234,4.091405
18.4000,6401.5327,-2630.2136,6920.8124,5.099451
18.4500,7093.2690,-3252.5347,7803.4254,5.749786
18.5000,7419.9663,-3511.2927,8208.8414,6.048508
18.5500,7330.3311,-3395.9771,8078.7631,5.952662
18.6000,6781.4907,-2780.5542,7329.3996,5.400510
18.6500,5808.2520,-1703.7435,6052.9772,4.460006
18.7000,4492.1709,-309.7513,4502.8375,3.317819
18.7500,2892.5327,1310.7197,3175.6467,2.339907
18.8000,1084.7057,3157.0095,3338.1575,2.459649
18.8500,-780.8573,5160.6909,5219.4319,3.845826
18.9000,-2581.6733,7072.1743,7528.6577,5.547329
18.9500,-4273.3413,8712.3643,9703.9547,7.150150
19.0000,-5784.0439,10062.8428,11606.7209,8.552162
19.0500,-7007.9692,11042.1943,13078.2907,9.636457
19.1000,-7871.0708,11506.5068,13941.0708,10.272177
19.1500,-8342.9971,11427.7842,14149.1997,10.425533
19.2000,-8401.0859,10896.7402,13759.2584,10.138213
19.2500,-8030.4731,9928.9053,12769.9514,9.409263
19.3000,-7272.5645,8460.5986,11156.6986,8.220573
19.3500,-6182.1938,6583.1602,9030.9201,6.654239
19.4000,-4797.3447,4508.0088,6583.0585,4.850585
19.4500,-3190.6184,2340.1448,3956.8072,2.915488
19.5000,-1470.0728,105.0450,1473.8210,1.085953
19.5500,303.6265,-2066.3376,2088.5259,1.538885
19.6000,2093.2883,-3955.4592,4475.2110,3.297463
19.6500,3775.5583,-5427.8813,6611.8633,4.871809
19.7000,5260.0996,-6438.4458,8313.9781,6.125976
19.7500,6540.8608,-6934.0171,9532.2323,7.023620
19.8000,7572.9951,-6851.5479,10212.4416,7.524817
19.8500,8281.9248,-6217.4385,10356.0040,7.630598
19.9000,8578.8477,-5161.9614,10012.1163,7.377212
19.9500,8425.3008,-3738.8018,9217.6099,6.791797
20.0000,7884.2891,-1921.4286,8115.0417,5.979394
20.0500,6984.7012,217.8537,6988.0978,5.149029
20.1000,5681.8950,2532.4958,6220.7288,4.583610
20.1500,4007.6631,4912.8657,6340.1588,4.671609
20.2000,2070.0715,7298.6733,7586.5558,5.589990
20.2500,-60.0318,9576.2559,9576.4440,7.056196
20.3000,-2279.2700,11525.2451,11748.4615,8.656601
20.3500,-4431.6558,13027.2598,13760.4168,10.139066
20.4000,-6388.5054,14110.2412,15489.0900,11.412802
20.4500,-8017.9048,14697.6992,16742.4359,12.336303
20.5000,-9210.2432,14683.5205,17333.0423,12.771478
20.5500,-9945.5215,14134.2109,17282.6305,12.734334
20.6000,-10216.4561,13152.0898,16653.9317,12.271091
20.6500,-9956.1914,11739.4883,15392.8988,11.341926
20.7000,-9162.7217,9919.9473,13504.1039,9.950208
20.7500,-7955.6294,7874.9961,11194.0878,8.248122
20.8000,-6439.9927,5757.9697,8638.7338,6.365265
20.8500,-4711.4736,3552.2966,5900.5758,4.347712
20.9000,-2920.8201,1369.1903,3225.8134,2.376871
20.9500,-1181.8900,-504.6726,1285.1297,0.946920
21.0000,469.9962,-1967.1140,2022.4821,1.490222
21.0500,1970.1205,-3084.6909,3660.1493,2.696902
21.1000,3201.8269,-3793.9409,4964.4419,3.657942
21.1500,4084.6760,-3939.4753,5674.8607,4.181399
21.2000,4572.9282,-3470.7402,5740.8806,4.230044
21.2500,4651.6572,-2470.1157,5266.8194,3.880742
21.3000,4355.8203,-1096.3231,4491.6695,3.309590
21.3500,3730.3267,502.1950,3763.9789,2.773407
21.4000,2798.9153,2210.8296,3566.7484,2.628082
21.4500,1582.5973,3929.2666,4236.0064,3.121210
21.5000,174.3134,5575.3130,5578.0373,4.110057
21.5500,-1293.3828,7060.8130,7178.2950,5.289172
21.6000,-2755.0967,8311.7637,8756.4818,6.452025
21.6500,-4175.9185,9259.3975,10157.4966,7.484332
21.7000,-5519.8579,9841.1094,11283.4509,8.313968
21.7500,-6739.4136,10069.8887,12117.0274,8.928170
21.8000,-7727.2827,9974.9590,12617.8724,9.297207
21.8500,-8398.1279,9546.5938,12714.7947,9.368622
21.9000,-8746.4814,8784.9863,12396.6496,9.134204
21.9500,-8770.6221,7724.0449,11686.9449,8.611273
22.0000,-8460.3125,6424.3657,10623.0581,7.827371
22.0500,-7828.1338,4995.7036,9286.3735,6.842464
22.1000,-6911.5386,3626.4292,7805.1492,5.751056
22.1500,-5737.9331,2475.0254,6248.9701,4.604419
22.2000,-4311.1299,1592.7363,4595.9384,3.386418
22.2500,-2729.2532,1012.5065,2911.0122,2.144917
22.3000,-1165.5070,776.6053,1400.5436,1.031960
22.3500,302.8401,892.3735,942.3602,0.694358
22.4000,1626.1702,1312.7856,2089.9367,1.539925
22.4500,2707.9724,2015.2346,3375.5422,2.487195
22.5000,3493.5852,3095.5176,4667.6939,3.439290
22.5500,3942.7314,4581.4668,6044.4164,4.453698
22.6000,3994.4788,6306.6133,7465.2014,5.500573
22.6500,3633.9622,8142.8364,8916.9202,6.570240
22.7000,2938.2268,10017.4727,10439.4892,7.692113
22.7500,2032.3950,11798.6484,11972.4156,8.821616
22.8000,969.3943,13429.9824,13464.9231,9.921338
22.8500,-255.4477,14928.4268,14930.6121,11.001300
22.9000,-1556.2334,16193.0293,16267.6384,11.986459
22.9500,-2776.3408,16973.7852,17199.3445,12.672966
23.0000,-3851.2537,17210.1055,17635.7559,12.994526
23.0500,-4808.1157,17110.0449,17772.7773,13.095488
23.1000,-5606.6226,16623.7871,17543.7885,12.926762
23.1500,-6122.6147,15563.7627,16724.7458,12.323268
23.2000,-6302.7017,14100.0693,15444.6108,11.380029
23.2500,-6227.9263,12398.7188,13874.9880,10.223486
23.3000,-5961.1968,10387.2061,11976.2230,8.824422
23.3500,-5431.4585,8147.9487,9792.3342,7.215270
23.4000,-4582.9966,5981.9751,7535.7736,5.552572
23.4500,-3518.5095,4111.1157,5411.2089,3.987133
23.5000,-2362.1738,2574.4197,3493.9236,2.574422
23.5500,-1088.4557,1405.0837,1777.3565,1.309607
23.6000,313.7228,655.6022,726.7986,0.535526
23.6500,1672.5131,282.1449,1696.1444,1.249767
23.7000,2847.1331,249.5932,2858.0524,2.105894
23.7500,3847.8408,587.2784,3892.3996,2.868031
